review_id,user_id,business_id,stars,date,text,useful,funny,cool
eT8ic4cPfjwL9CvFHiiWZA,ltUb21ZilinnvIjGbO9FAQ,n7MLAUGu7XfCIZk7I6cx5g,5,2014-12-16,"Hands-down the best veterinary clinic in Las Vegas. No matter where we have lived in the valley we continue to go to this location because of their extensive knowledge and friendly staff. We have two small breed dogs and a cat. They have all spend time here for medical reasons and for boarding. 

Our dogs absolutely love the staff here. One great thing about boarding is that even when the business is closed they still have staff taking care of the animals. One of our dogs was losing its eyesight and thanks to our veterinarian who recommended an eye specialist she now has her vision restored. Couldn't be happier",0,0,1
tBV-io8st3eGvw7zp0eqeg,py-S121WkqSxU5wdZ1rgEw,nA3DdgIQVROeQg98YCyeZw,1,2016-03-11,"They shut down. Makes sense, they had terrible service and subpar food..should have listened to your customer base.",0,0,0
oBMXZ_5ZNjWAAr-ZHqr2bA,4804PTo2kOBeaqfBvJCDqA,lPh04gQTsF77fQnCNSyfHw,5,2013-12-05,"I walked in at about 6pm they close at 7. I have an unlocked iPhone 4s and i've been having problems with people not being able to hear me at all when I call (but I can hear them) and my screen wouldn't go off when I made calls so I would always either hang up or hit mute with my cheek, they said the sensor on my induction sensor didn't work, so since they were already going to be working on my phone I could have the other piece put on for just the cost of the part. The total was about $72. He came back and said that they didn't have the same problem when calling so they just put a spacer in it. And only charged me $54! And my problem is fixed! There is also a 90 day warranty which is great!!


They also fix computers I bought in my HP that has a broken LCD and it costs $175. I'm going to shop around for different price quotes but he told me they also price match which is great. I will go to them for all my pc\/phone needs and would recommend them to anyone they were so helpful.",2,2,0
ZmbNKs87g0ZQzBMj9nWwhQ,PXSw03vjBdTTDhfr0zsKSQ,Vay9xHwcvu7VRZOddBgn-A,5,2014-06-04,"Amazing small town diner, my hubby and I are locals and we come here all the time. The food is excellent, wait staff is friendly, fast and always smiling and the owners take the restaurant  business seriously. It's definitely a hit with any Boulder City resident I know and it my favorite place for breakfast and lunch.",0,0,0
9Xnddo25qBMjkQFLnDItOw,rmFAT9Gwyo5W1F1GCnZ9zA,tTEtAzGbydufWtgOqCMquA,5,2017-01-26,Delicious food. Not a big place but fresh ingredients and they serve a quality brunch. I really like the whole grain pancakes and the grits. The bacon maple jam adds a really awesome flavor to the grits,0,0,0
Lykmp8rZxXVfxYWG7rJ0DA,qrrAHdoRDk2jFErNXXcs-Q,CIDG4McFhRsNGQNnqHyiJw,1,2016-10-04,"I had an appointment at this location yesterday to pick up a Penske truck at 9:30am. No one was there. And as I waited a slightly disorganized man came by and told me there was a manger who lived upstairs. He seemed to have some sort of storage need but proceeded to talk nonsense and repeat questions and tell me how his wife had taken 30 pills once... Well, an hour later, more people had showed up, bringing the group total to 5 and as 11 hit someone finally got a hold of cube smart corporate who could not really help us at all. Luckily Penske ended up having trucks at a different location. So I took my second lift to the next place when I had only intended on doing it once... Waste of money. Also, in that hour and a half time frame I was let inside the gate by another client which allowed me to knock on the upstairs door. Nothing. No one responding for an hour and a half. Multiple appointments missed and a conversation I would have rather not have had with a crazy person....",0,0,0
j_0WyG38WkqQXBbTIRxI0g,gG9B4Pel5ZFyR8oMP4WgmQ,H9_lpA4bMadRTZVxK0_1sg,1,2016-01-24,"I've lived here for a little over a year and in that time conditions just get worse. I like my apt and the view but the grounds are not so great. The problem is many tenants are slobs and management doesn't seem to care. For example, many irresponsible dog owners allow their dogs to poop and pee wherever and don't clean up. I know mgmt will say they clean up 4 times a day, but believe me this isn't so. Many tenants can't be bothered putting their trash in the receptacles they just throw it over the wall and where it lands...sometimes it's so bad you can't even get near the container to put your trash in it. I recently had a family move to my building with a young dog that can not make it downstairs to do its business. I repeatedly complained to the office and even reported the person when I saw this happening. I was told it was my word against theirs and they denied it. I wish I could post pictures here because I've been taking pics of the conditions as proof. Another problem is cigarette smokers, butts everywhere, in the halls on the sidewalks. One tenant wrote in chalk outside their door imploring people to be more responsible. The response was more butts thrown by their door. I feel management has to have a stronger presence. If people saw them walking around noticing things maybe they wouldn't be so apt to breaking the rules. These are my complaints, some of the other complaints I've heard were the jacuzzi was broken for many months and broken gym equipment. If you're considering moving here I suggest takint a good look at the grounds and walk around and ask  tenants their thoughts. I wish I had.",5,0,0
BjCijZuhYmRgohHc-FB0cQ,XQd668xP3KpXBspxozj0SA,bcgpyqPjC81lODTHzL_Mhw,5,2016-04-20,Air Conditioner stopped working two days ago.  Set appt for today with a  window of 11-3.  Showed up at 1115 and was in and out in 30 minutes.  Great service and very friendly...highly recommend.,3,0,0
-e6s9ZgW_YNRAr7uJMGfYQ,bgjERvfhhgeDurSi9Ni5gg,X46mymnTc04uhlXPqmq7qw,1,2017-11-17,"Fake Biryani!! They have ""biryani rice"" to which they add the meat. That's not the way Biryani is made! Nowhere close to Dindigul Biryani taste! Never going back, waste of money and time!",0,0,0
JYywJbjnRSWWO9_tMXxBzQ,n7tHDAAPkpua9PaJJ3bhiQ,NAPuzJcanOp91dE4GXPOow,5,2016-08-23,"This place is awesome. Great atmosphere, good drinks and just an overall awesome vibe. The bartenders are the best. Great place to go anytime of the week! Nate makes the best drinks!",0,0,0
BGo9X6NVlGfJ487E7nnr6w,GS8-hNHu_CLEMgGj993TCA,uHGM_RXqIzjHfc1QxhJrrQ,5,2015-07-16,The GM was awesome!! So helpful and really got us a great deal on a couch we got in 2 days!! Thanks again!!,0,0,0
49eeKhIShS6a63TqWoJyvg,EMSkH180X1MdlvHmuEqVYw,ba6bsA1ATHvCfZGS1B46dQ,5,2014-07-15,"Aside from being beautiful and badass, Catie Starr (Rain's male-only stylist) is a true professional. She talks you through what you want for your hair and offers her professional opinion when needed. You will get a solid, stylish, trendy cut and get to chill out during the process. Catie is laid back and easy on the eyes. You are guaranteed to leave satisfied with your cut.",0,0,0
dgmTVJrnWlG0lc0qYSMt1A,d815agV0Z8ZP6jDv-a7peA,cdPpVQIIM1AKORkQfQigNQ,1,2016-10-09,"Hit and miss fashion. I hardly ever leave with something and it's not by many other good stores, so it's hard to make a trip for poor selection. Also, I just left after my total purchase was $148.00 and I handed them $200 cash and they refused to accept it. I spent for ever in there shopping & get turned away because of big bills?!?  Ridiculous & waste of my time. I guess they don't like money?!?",0,2,0
yde-qhQ7fygq-OJT09HlmA,A0hVCQ5GN6suhc--m1nqRQ,8pMvaEaxHUPHkh6r2nyDuw,5,2017-06-13,"I was passing thru town and had a tire issue with my Mercedes Sprinter. Jon and his crew solved my problem extremely well! They were professional with me, with the other customers that I observed and most importantly, with each other. It would have been easy to gouge me on price, but they were extremely reasonable. I can't say enough good things about this shop!!!",0,0,0
9p5Xjoevm57HWAeQTHy6ig,Lmw5OT3lx2FzDNwC4386uQ,1c5zSIpq_FxswBIJ-S9yUg,1,2017-05-21,"I enjoy the pizza my delivery is almost always late, and when it's late, it's cold.  Today, I placed my order over 2 hours ago, they said it would be 30 minutes for delivery...I still don't have my pizza.  I called back about 30 minutes ago and they said it was on its way and it would be right here (no apology) - I live 1 mile away.  If you can't deliver, just tell customers to come pick it up.  That would better than being 2 hours late. **Still don't have my pizza**",0,0,0
f8j1dn9qBbCgcCJRXeN0Eg,lVos4e0RkENyi_HyKQ0aXQ,OpM-Dl9Xn2KwjjTHZRfloQ,1,2017-07-17,"Butchered my hair! I walked in needing a minor trim and said (very clearly, I might add) as such for my asymmetrical hair style. Somehow, the stylist cut my hair so that the opposite side was asymmetrical. The short side is now longer than the 'longer' side!! The only way to fix this is to cut off 2 inches of length, which I do not want. I am heartbroken. She said there was no charge, but that offers absolutely zero consolation knowing I now have to wait for my hair to grow back. I will never return, again.",0,0,0
1_I728wUEqw3yVO0CpuosQ,z3EWhG9GKE5368y6x23b6w,TBWis7BxQfSxDLWs_3DpoA,5,2017-07-12,"Great service, excellent job on the carpet. The owner was honest and easy to deal with. Will be using them again.",0,0,0
QqGaMJdLXxgM75irid4h2w,oW5u82qnYd8LXxfCTTf9Xw,P1mwP32yzgxi4Ya2EjevHw,5,2014-05-24,"First of all I love ice cream! Given that it is finally warm I decided to go for some! I am a huge fan of chocolate and peanut butter, so true to my predictable self that's what I went for!  Prices are great and the ice cream is good quality, as are the servings and the availability of toppings! Great way to fuel up for this afternoon's yard work!",1,1,1
RR-KHH_TGCVG7FJH4sspJQ,tF5k2B3gjTn3LwDYBhKj6g,qreHvbjK9V4tyCE6ieBZaA,1,2015-07-11,"Stay as far away as possible. 

Like others, I purchased a Living Social ""deal"". The online scheduling was a breeze and I was surprised to find an appointment available the following day. First, the tech did not call to tell me he would not be able to make the scheduled appointment, he emailed. I did not get the email until I checked it when he was late. Second, when he did show up the following day, he sent another email saying he would be early! Upon his arrival I showed him the areas to be cleaned (much less than the 1200 sq, ft. I had supposedly paid for). He proceeded to clean one section in the middle of the kitchen, then told me that to do the rest he would need to acid clean it and it would be an extra $175, thus turning my $24 ""deal"" into $199. The work was done quickly, but he tracked acid, water and dirt over my new flooring that wasn't being cleaned which he did not clean up, rammed the equipment into the baseboards and transitions, chipping or dislodging a couple of them, did not move fridges, stoves, washers, etc. so those areas were not cleaned. I spent the rest of the afternoon trying to clean up the new flooring and stairs which now have a haze (probably from the acid), and sopping water from under the appliances. 

Pro tips- 
1) Call don't email if you're not going to be there, not everyone has email notifications sent to their phones.
2) Clean up after yourself!
3) Stop with the bait and switch, it is dishonest and makes you and Living Social look bad",5,0,0
mLPODy0mzXxGijk2n9Eguw,hpd_megho0wUkdoDnWMHsg,Dcp9djUhDx4ERv8CgZnpDg,5,2017-06-09,"Easily one of my favorite hotels anywhere. Let's start with the building and the rooms: a quick glance should tell you how you're going to feel about it, as the whole modern and minimalist feel with concrete everywhere isn't for everyone. But if you are into that, it's fantastic. The rooms look and feel like you should be paying a lot more a night.

While the style is what drew me for my first stay, the people were the reason I knew I had to come back. Quite literally everyone I interacted with was wonderful. Whether it was the manager, the front desk staff, the bartenders, shuttle drivers, or housekeeping, every single one of them was pleasant, easy to talk to, and made me feel at home very quickly.

Since it's a smaller hotel, staff is pretty minimal, which for me is a perk - you'll recognize everyone after a day or two. Better yet, they'll know you. My first stay was a few weeks ago, and this time around I was immediately recognized at the airport, people remembered my name and conversations we had, the manager introduced himself, etc. Honestly, I cannot say enough good things about the staff and how incredibly welcoming they all are.

The only ""complaint"" I have is that it's a bit far from downtown, just shy of two miles on foot. But if the weather is nice, it's a pleasant walk. They also offer the perk of free bicycle rentals through the city bike share program, so between that and the shuttle it's easy to make your way to the capital. Also on the topic of the shuttle - they do provide complimentary to and from to Epic if that's what you're here for, and on your last day they'll bring your bags and get you from Epic and get you to the airport.

If you like high-end modern design and nice people, you can't go wrong.",0,0,0
dyjTm87HsFwqT2dzJNj7wQ,TkfqWnZf2o_3kzoYTYZ35A,0jv1aUWkZfoJumErj3JCFQ,5,2015-09-09,"My husband and I are diners and thankfully have blessed to eat at several Top 10 restaurants around the world (Publications: Zagat, Elite Travel, Food & Wine etc...).  We love Italian food and when we first dined at Gianfranco's we felt like we were back in Italy.  We are North Scottsdale residents and have dined at several other fine dining restaurants and NOTHING even compares to the food or service.  We have dined at Gianfranco's numerous times.  The consistency of food quality is unmatched, even by the finest restaurants in NYC, Chicago and Los Angeles.

    From the moment you walk through the door you are greeted and seated promptly in a beautiful restaurant with ambiance.  John, our favorite server, is very attentive and knowledgeable about the menu and is a true professional.  The entire staff from behind the bar to their assistance are remarkable. 

    Not to be missed and one of my favorites is the house made Veal ravioli's in a pink vodka sauce.  Wow, incredible!   

This is a culinary experience not to be missed!",0,0,0
rDtGAg7bE2omNfDqbuPvpA,I8jH7FtHqj37MS9KlSvSEQ,F1STjf6zub4Sc7zT-3AE9A,5,2014-03-01,"Nina is amazing. Two days before a friend's wedding, an injury caused my bridemaid dress to no longer fit-- were it not for Nina, I would've been in BIG trouble.  Within less than 8 hours, Nina completely altered by dress, making it fit like a glove. She is extremely skilled in her practice, and a lovely person to boot. I would HIGHLY recommend Perfect Fit for You for alteration and dress-making needs both big and small!",3,0,0
x6TjdUhSSJlqFx1U-vsqZQ,pJdCsa0_zIEPG_t3s8Bhfw,OqamB2NfudcBaywvsToT8A,1,2017-03-06,THE WORST STORE EVER! THE WORST COMPANY EVER! This store and company doesn't give a damn about their customers or the products the sell. bought a pair of shoes and in 2 and a half months the shoes fell apart. I was told i have a 6 month warranty on the shoes and they will not honor it or help me. really pissed. i called their headquarters and they will not help me either or horor any sort of manufacturer issues. do not buy shoes from here! do not support this company. do not purchase their shoes online either. their products are garbage and their staff is unwilling to give good customer service. this place deserves a negative star rating.,1,0,0
hyeI2aD4T-wGVCkZNeUXLw,vheUYKtC8uiOebc971PVZQ,ArmAaGCdCVAlkhdtaT6RzQ,1,2017-11-14,"This place is disgusting. No one greets you at the door. You must find your way to the back to order. The food is dreadful!!!  The burger came with canned chili on it. It was inedible, overcooked hockey puck. I ordered medium but no one came back to check on anything so just left. No one said goodbye or thank you. This place will not be open very long and they don't deserve to be!! I've had much better at a fast food place for a fraction of the cost.",0,0,0
CmVLZim1krrqUZtCKY9IqQ,dH4xn0aMR4cpmptLQUvHxg,e4oidJPcu__3B7RMZA85qQ,1,2015-03-17,"Ugh where do I start? The food is barely edible. Either over cooked or tasteless. There was a ""waiter"" cleaning the tables with a questionable substance (maybe that's why they're so sticky) The place is so incredibly dirty, like its never been cleaned in its entire existence. Good thing we came in at lunch time and only paid $15. Do not go here you will instantly regret it.",2,0,0
mGuCGchi5zopi_3rwzJGJQ,ePY4FMzYvu0QVAeSLeHf3w,mqSQ88UysxPX5hV7y2-MTA,5,2014-09-11,"Discreet door as the entrance, intriguing..as you walk in, you brace yourself and don't know what it would look like inside. You come to another curtain and there you are, inside. I have to say it was a very intimate, romantic setting that was architecturally amusing to my eyes. Candles everywhere with a swirly shape bar setting. The waitresses can maneuver through these paths and the service was impeccable! I had one of the BEST Manhattans there with premium Eagle Rare bourbon. Just amazing and highly recommend their drinks and atmosphere.",0,0,0
LEQ33_Gq5F7_pd6jfZgbUw,tVAEbBtHEo5se8gPdCbaXA,AueEbb9kao4lt6CYt06hqw,5,2016-05-19,"Gorgeous. I got the fried head cheese, bone marrow, and ham hock, and it was beautiful. 
My girlfriend got the fried chicken skins (fantastic) and hen, which was like a chicken and dumplings. Both were really good.
The drinks... ridiculous. The juleps were great, particularly the champagne julep, they have an actual vieux Carre, the new gothic is one of the best spirit-forward drinks I've had in a good while. 
The server, Angela, was very attentive and I could not have asked for better. 
And... to top it off... someone dropped some glasses and they broke and no one clapped. If you are the guy that claps when that happens, please don't come here. You're a douchebag.",1,1,1
m_WfkuTd4U8Ytlq3KYD48w,B9VPeumsxaA0vHjsgDupZw,2NICrHy0I5rlEJmlt0ao9A,5,2016-12-11,"Hands down, the best burger in town! ~ If you love a good mushroom and Swiss premium-grade hamburger served on a fresh Kaiser bun, you MUST try this one of their many creations... (Make it medium-rare!) Then there's the amazing Big Earl's team... Walk in this nostalgic 50's gas-station-turned-diner, and you'll be immediately welcomed by Brooke and the crew like family. ~ I swear, I don't think there's anyone's name they don't remember; and if they haven't met you yet, you will be invited back. This is certainly one of Cave Creek's greatest gems. Spend an afternoon perusing the shops in town and then treat yourself to what I am certain you will also begin referring to as your favorite hamburger joint. - Michael in Cave Creek",0,0,0
qqWLZI_Z0ZtHML-g6iLTWA,A6hGU4Q2Lgq9pndYjt6pPw,MKYcOZSpMwJK7uwacK13EA,5,2017-08-13,"Wow- this was my first trip to Smallman Galley and it did not disappoint! The White Pizza by Iron Born Pizza is on another level!! The thick crust was perfectly crispy and topped with a delicious garlic oil rub rather than tomato sauce (though there are fresh chopped tomatoes on top), and the ricotta cheese dollops were truly heavenly and just the right contrasting texture to the crust. Fresh arugula is sprinkled on the very top, and the combination of these tastes all together makes for a truly unique and scrumptious pizza! The seasoning and herbs used were perfect, and it seemed like there was a hint of lemon in the sauce as well, which kept me craving the next bite. I can't wait to come back and get it again before Iron Born leaves SG! Well done!!!",0,0,0
QvrAiIbm9lN9O-MJmzH_kg,Eqqyz3qR9i52uMwzIMv66g,MTe-NYbaSbMddOwj_K_jFw,5,2013-05-17,"It's a pity so few know of this place! Hidden in the back streets of Newington Spanish food and culture is flourishing with tapas dishes, Spanish wine and flamenco music. They offer live flamenco shows on weekends with amazing dance and there is also a flamenco school next door for those who wish to learn flamenco dance, singing, clapping, percussion and guitar!  The lunch deal is great- 3 course for £7.50 or Main w coffee\/ tea £5.50 and it is ""excuse my language"" delicious!! Ole!!!",3,2,2
MnMCiRMY0VgdJRuVdOX45w,dIAHvx0I8T1OVNlgt2paVA,y9OO_K_93YCI2p4QjrmX1Q,5,2008-11-15,"I really like Ocean Terminal and have been coming for years since it first opened. It has taken a long time to really fill up and become busy but I think that most of the units are now occupied (still a few empty ones). There is quite a good mix of places - the Debenhams is the biggest and pretty much what you would expect. They also have a number of other shops you can find anywhere in Edinburgh, HMV, GAME, Waterstones, Gap, New Look, Lush. There are then a number of other shops I haven't really seen else where in area - Fat Face, French Connection, Linge Rose, Pure Spa, Fat Foot Day.


 I particularly like it because while it is a lot busier now than when it opened - it isn't that busy and you can happily shop without getting stressed out and annoyed by the crowds.


 there are also lots of cafes and restaurants to eat at. The Cinema is a good addition too. Parking is free - a bonus in Ed!


 If you are staying in central Edinburgh I am not sure it is worth coming out to OT just for shops, but if you are coming for the Britannia then make some time to have a little wander!",0,0,0
Z1mzTei-AJ19kXUYTHYBrA,JWFdo9c_Ha4Oph-oV4XaoA,9RGKX2735WY3aKfzKz_8mA,5,2016-01-28,"We have been looking for a nice mattress and coming to MyFit was a really fun unique experience!!! We ended up buying a adjustable full size gel bed, I have back pain and after shopping around the MyFit GEL Mattress and adjustable felt the best for my back even better than tempur-pedic.... We only came into buy a bed but we ended up buying a genuine leather power sectional too because we really loved the owner and he gave a terrific deal : ) ask for Sim, he will really treat you like family and give u the best quality at lowest possible price!!!

MyFit is the name of the store but also the brand of their mattress at MyFit we liked it better than Simmons or Tempur-pedic after shopping around nothing felt better on my back than the MyGelFit Mattress.

MyFit has lots of massage chairs too that what I'm buy next lol :)",1,0,1
qBL8Vb8gN8Y-RM8OqW9gwQ,DgrkaxfNoMP1nGGrDcpkOw,ujHiaprwCQ5ewziu0Vi9rw,5,2009-07-19,"I've done all the big buffets (except the Sterling Brunch) and I have come to the conclusion that Bellagio is my favorite. It isn't the best in terms of service and the lines can be painfully long on weekends, but no other buffet in Las Vegas even tries to offer what they do. I do prefer the weekend ""gourmet"" buffet to the regular, but their brunches are pretty good as well. The gourmet buffet offers dishes such as steak tartare, Kobe style beef, beef wellington, etc.  Also, the brunch has fresh juices and some Asian style breakfast items. Nothing cures a hangover quite like boiled rice.

Wynn has a small advantage in terms of quality. Rio Seafood has better service. Mandalay Bay is the cheapest of the high end buffets. However, overall my favorite after several meals is still the Bellagio.",0,0,0
Iw7WbC2KLRUINWORsq8fuA,9EjD0f3HDqJejs6ZAs9y8w,zLEvIXFzISHfYXSOmZQkjw,5,2017-02-15,"My experience at West Russell Rd Clinic was quite pleasant. You walk into a clinic with a modern design. The building has separate entrances for your canine and feline companion if I could recall correctly. They have a very clean and inviting lobby. The receptionist was quick to greet me; As my puppy Sugar and I were waiting to be checked in. (Sugar was in to get microchipped and receive her last Bordetella vaccine). We were quickly ushered into an exam room (I didn't make an appointment, they take walk ins). Sugar was taken to the back to get weighed and Dr. Thornton walked in to greet me. As the staff was in the back preparing Sugar for her visit, apparently they provide most of their treatment and vaccine administration in the back. I mentioned I would prefer to witness her microchipping and her Vaccine administration. Dr. Thornton was more than accommodating with my request and brought her back in the exam room for me to witness. He did not roll his eyes or give me the impression that my request was an inconvenience. Nice staff and received sound nutrition advice from the Doc! I would recommend this place for all the Pet Parents out there.",0,0,0
rF-fsXKV5Z6RkCpw2CQ9Lg,b39xqFw-Tm6dnjyc_7L8zQ,w_D_T_N1PHIrB3eX7x_kVg,5,2017-07-21,"Nice vibe. In town for a quick get away. The passion cocktail was tasty, I had two! We sat at the bar and only had apps. DJ was great, but music was a little loud. Good service. The manger checked on us a few times and comped and round of drink in their exclusive downstairs bar. Would definitely visit again.",0,0,0
OWU4X5WRTMCxyZJsebkJFw,IaRqTwECA71pYhgCtJJlKA,VHRptCe3DY7O2R9OujH6MA,5,2016-07-10,"I had the biggest pleasure meeting Christina and Jr today, they helped me with a large order and made it completely painless. Such a great experience and made me feel like I couldn't find a better deal any where else. If anyone is looking for embroidered hats check em out. I would recommend anyone to get your hats done at lids at the Galleria mall.",0,0,0
EPvjdNi5haYlveqDMt5uLg,KKrKq-G9NOrgA5ARUNnRUg,5JJ1yA3I_rfLwpl6ouImjg,1,2014-03-06,"Avoid Busey bank. Online banking sucks as well as Customer service. They charge you outrageous return item fees like 30 dollars. I just closed all my accounts with them , and will never bank with them again.",0,0,1
txkwtXFB5a8EnCrjaLGISA,Pm-kEVhO5PZdolQB-NVy6Q,pYeoaUJ6veQ3FEiSBnVMcw,1,2016-03-29,"Payless Rent-A-Car is the most horrible place to rent a vehicle from. 1st problem I requested a ford fusion or a similar car when reserving the car. I go to pick up the car they tell me they don't have that car available, the customer service agent at the desk told me we can upgrade you to a Toyota Camry which is the same standard vehicle as the Fusion so I was over charged there. Then I get the car and I inspect it but its dark down in garage but when I got out and was on the road I noticed the car was filthy on the inside others people trash was in the car. I rented the car for two days they charged me for three day and tried to over charge me again because they said I was suppose to return the car at 7am which the agent at the desk didn't explain. I rented a many of cars and never had this much bs happen. So I was suppose to pay in total for the rental $95.13 and I'm was charged $200. Where they do that at? I left my garage door opener in the car. I tried calling there lost and found from what the prompts said and never received a call back. I go up there and the workers in customer service are rude and can't give you any answer which is highly unacceptable . I ask for corporate number and they give me the customer service where I had to argue with one guy who tried to make it seem like I wad lying when I have my original contract then hung up on me. I called back and got a little assistance but now I have to wait for an email with the result of if they are going to give me money the pretty much stole. Then I ask for a manager or supervisor and they claim they don't have one there which we know is a lie and wouldn't also provide me with the real corporate number. So people if you don't want a horrible experience do not I repeat do not go to Payless. If I knew I was going to have such a horrible experience with the whole company from the front or the house to the back I would have with the reservation I had for Hertz where I know what I would have been charged . I will never do any business with Payless rental car at the McCarran airport pick up or any location for that matter. They DO NOT value their customers period. Horrible experience, I feel I should be calling the better business burral.",0,0,0
oTuQ1IEOuhhAVh_YVXVxmQ,ONTCuVkkTe8KhOLguaz2YA,_q0loz1NB0MdBFbkuXSuzA,1,2015-09-13,"Had a sprain thumb that I had received from work, so I had to come get it checked out.  The wait was about 2 hours in the waiting room and an hour to see the doctor.  When the Dr. Finally comes to see me he grabs the wrong hand and says Oh yes it's sprained, so I told him it was the wrong hands then says the same.thing about that hand.  He says I have to do physical therapy, but I said I didn't want to it wasn't that serious just give me an ice pack.  I learn that I have to schedule a follow up for me to get cleared to work.  So when I scheduled my appointment originally for Tuesday I realized I couldn't come Tuesday, so I called to reschedule for Sunday at 9am and they said they would call for a reminder.  I get no call but am on my way so I decided to call them to make sure.  Turns out they tell me the lady who put it in put it for Saturday and told me I would have to wait 2 and a half hours! After I began to get frustrated they told me I can come in and get seen.  I come in and then they proceed to tell me I still have to wait less than 2 hours after a minute of arguing, they decide to let me go next.  This is definitely an unprofessional place, they need to do something about the staff and even doctors themselves!!",0,0,0
RbpAtRbwhsydarOugRArdw,PrGMoVXiOc341LMkmjyziw,xgwhpC4i3Am054wYrPNkDw,5,2017-06-24,"Brandon and his team are responsive and do what they say they will do. It is a breath of fresh air for me and I appreciate doing business with him. Time and time again I have used Aim to Please and they were recommended to me by a contractor who said they did an amazing job on his tile.

Thanks for your hard work Brandon and Family!!",0,0,0
KVKar7s8IEeTEevqWpuKpg,tp7j0x2KUf0b-qGdfn1mwA,QssWqY44im2rA8hGmicv_A,5,2015-10-18,"It's a while since we were at the Golden Greek. We went last night  and had a great meal.
It feels like coming home. Nothing has changed and I hope it never does. I can not believe the amount of food you get for what it costs. I had the Lasagna and a generous salad topped with Feta Cheese and the best dressing ,which comes included with the meal. 
      My daughter had the Chicken Marinarra, which comes with a side of Spaghetti and homemade roll. My Lasgana came with Garlic Toast. I can easily say that not only is this a value ,but more importantly. The best I Have ever had. 
            Barry",0,0,0
STKk5OmFClBYMhYoBd2pzg,taVpwNmhCmW-h4-a1opKYg,VIJ2KiDKhUVhhpNylEIfog,5,2013-12-05,"Absolutely delicious food.  Huge portions.  Cheap prices.

The only downside - it's constantly packed with college kids, and the extremely limited space is quickly overflowing with ugg boots and axe body spray.  Get your order to go.",0,0,0
qVI2SHXcTB-SN-wOFomNDg,KJ7WsLOby97AS678Ksnw2Q,OlA7h9oOttqTALudvEUzTg,5,2017-05-13,"Absolutely delicious! I am usually extremely critical of Mexican food because my mother is Mexican, however, I can say the food here surpassed my expectations! Homemade tortillas were excellent, and shrimp dish was very flavorful. We ordered take-out and everything was as delicious as would be expected in the restaurant. Sopesitos as an appetizer were perfect! My husband ordered the enchiladas verdes, which he loved. We found our new favorite!",0,0,0
l2blZoi9PMpafRE_r-lHEg,Psw6Mb4q7PGJ3IIwce10VQ,-RYIKWBSTaJ21B2UMyzI-Q,1,2016-04-18,"I love the one on Mill Ave. but I took my son to this one on his birthday. I checked in ""Birthday lunch!!"" right when I got there which is how I know that we left after 12 minutes because a server never came over to take our order. We even waited a bit longer after someone (a manager?) said they'd find our server for us. Nothing.",1,0,0
kX3tiI4oZpJblbMGkQ37jw,JgN3dI6NRrPHplQOVHC8Kg,hgeXEGD9lRX4ohj7afSJnw,5,2015-02-28,My go to Thai place! Inexpensive compared to other Thai restaurants and food is always fresh and flavorful. Love the papaya salad and seafood pad see ew.,1,1,1
v4AFUdrQHtN_AYPW2fYtPA,4CsrwAUA0g_WATVQbwZ5-Q,N2yxwWuCzVpjMJPEDr_YyA,1,2011-03-01,"More like ""Plan on not being able to get a drink.""  Ugh.

When this place first opened, it had a lot of promise.  The space is nice overall, and the very stale Madison gay scene was in need of some serious reinventing.  Unfortunately, everything that made this place cool has either faded or disappeared completely, leaving behind a rude, overly-pretentious crowd in a club that is desperately trying to give off big city vibes.  It's not working.

Let's start with my biggest problem: it is virtually impossible to get a drink here.  Bartenders are beyond slow, terribly inattentive, and usually downright rude.  I've never seen a bar with so many barbacks, and yet the bar is never appropriately stocked.  At any given time there could be as many as five bartenders or as few as one behind the main bar.  They frequently disappear for long periods of time, leaving crowds of people desperately fighting for space at the overly cramped bar.  Moving some of the chair\/stools out of the way on busy Friday & Saturday nights would help with the space problem, but you'd still be fighting to get the attention of a single bartender.  There is clearly no system in place for working the bar here, as bartenders don't stick to one area, and it's completely possible to stand at the bar for 20 minutes without being noticed.  This is totally unacceptable to me, and it's not because this place is popular.  I've been to many, many clubs across the country on some very busy nights, and have never waited as long as I did at Plan B.  

The second major problem is the people.  While this was created as a gay bar, it is clearly not any longer, having been completely overrun with college-aged women who have no qualms about pushing, shoving, and kicking their way through the crowd on the way to the dance floor.  I've never been pushed in a bar so many times in my life, and it was almost always by straight women.  I get that Madison doesn't have much for dance clubs, but it's unfortunate that the straights need to behave so rudely in a space that was not created for them.  I certainly think straight people should be more than welcome in any gay space, but they need to follow the rules of basic etiquette.   If I wanted to be pushed around in a straight club, I would have gone to one.

Sadly, the owners don't really seem to care.  Although the club has been open now for well over a year now, it still looks largely unfinished in places.  The bathrooms are a mess, and the walls are terribly bare.  There are still major ongoing technical problems (an extremely poor\/spotty sound system, cheap and uninspired dance floor lighting, and music that frequently just drops out mid-song.  DJ's generally spin bland pop music with no idea how to work a crowd.  And did I mention the awful staff, who are far more apt to spend time removing their shirts and checking out their own bodies than actually serving drinks?  Don't bother trying to make suggestions or constructive criticisms on the club's Facebook page, as you'll only wind up being deleted.  Very classy, Plan B.

Bottom line, this place isn't worth the time, effort, money, of frustration that a visit will undoubtedly cause.  I won't be back, and you shouldn't either.",16,2,4
